,Unnamed: 0,pre,post,cel_jsh,cel_n2u,n930,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,witvliet_7,witvliet_8,conserved,average_size,Z,classification,significance,Z_abs,male_only,herm_only,both_sexes
592,557.0,CEPV,AVE,32.0,18.0,25.0,5.0,6.0,2.0,9.0,9.0,9.0,11.0,13.0,11.0,12.636363636363637,0.0,stable,non-specific,0.0,0,0,1
593,558.0,CEPV,IL1,14.0,17.0,16.0,0.0,0.0,1.0,3.0,4.0,6.0,8.0,9.0,9.0,8.666666666666666,0.0,variable,non-specific,0.0,0,0,1
594,558.0,CEPV,IL1,14.0,17.0,16.0,0.0,0.0,1.0,3.0,4.0,6.0,8.0,9.0,9.0,8.666666666666666,0.0,developmentally dynamic (strengthened),non-specific,0.0,0,0,1
595,559.0,CEPV,OLL,27.0,18.0,24.0,6.0,8.0,6.0,11.0,11.0,12.0,17.0,20.0,11.0,14.545454545454543,0.0,stable,non-specific,0.0,0,0,1
596,560.0,CEPV,OLQ,20.0,30.0,54.0,1.0,2.0,4.0,6.0,10.0,11.0,11.0,12.0,11.0,14.636363636363637,0.0,stable,non-specific,0.0,0,0,1
597,561.0,CEPV,RIB,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,2.8,0.0,variable,non-specific,0.0,0,0,1
598,562.0,CEPV,RIC,56.0,62.0,106.0,6.0,9.0,8.0,7.0,11.0,14.0,17.0,16.0,11.0,28.363636363636363,0.0,stable,non-specific,0.0,0,0,1
599,563.0,CEPV,RIP,2.0,7.0,13.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,9.0,4.0,0.0,variable,non-specific,0.0,0,0,1
600,564.0,CEPV,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,variable,non-specific,0.0,0,1,0
601,565.0,CEPV,RMDD,9.0,11.0,15.0,0.0,2.0,4.0,6.0,7.0,7.0,15.0,15.0,10.0,9.1,0.0,stable,non-specific,0.0,0,0,1
602,566.0,CEPV,RMH,8.0,30.0,26.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,7.0,7.0,13.285714285714286,0.0,post-embryonic brain integration,non-specific,0.0,0,0,1
603,567.0,CEPV,SIA,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,7.2,0.0,developmentally dynamic (strengthened),non-specific,0.0,0,0,1
604,568.0,CEPV,URA,8.0,9.0,37.0,0.0,0.0,1.0,1.0,5.0,5.0,7.0,5.0,9.0,8.666666666666666,0.0,developmentally dynamic (strengthened),non-specific,0.0,0,0,1
605,569.0,CEPV,URB,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,7.0,6.0,3.1666666666666665,0.0,variable,non-specific,0.0,0,1,0
606,570.0,CEPV,URY,1.0,7.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,10.0,2.2,0.0,stable,non-specific,0.0,0,1,0
607,571.0,CEPV,ADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
609,573.0,CEPV,PVR,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,2.4,0.0,variable,non-specific,0.0,0,0,1
610,574.0,CEPV,SMB,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,1.6,0.0,variable,non-specific,0.0,0,1,0
611,575.0,CEPV,IL2,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.333333333333333,0.0,variable,non-specific,0.0,0,0,1
612,576.0,CEPV,SMD,5.0,3.0,9.0,2.0,4.0,3.0,4.0,0.0,0.0,1.0,4.0,9.0,3.888888888888889,0.0,variable,non-specific,0.0,0,0,1
613,577.0,CEPV,ADL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,non-specific,0.0,0,1,0
614,578.0,CEPV,ASG,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
615,579.0,CEPV,CEPD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
616,580.0,CEPV,RIA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,variable,non-specific,0.0,0,1,0
617,581.0,CEPV,RIV,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0,non-specific,0.0,0,0,1
618,582.0,CEPV,RMDV,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0,non-specific,0.0,0,1,0
619,583.0,CEPV,RMG,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.3333333333333333,0.0,variable,non-specific,0.0,0,1,0
620,584.0,CEPV,URX,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.4,0.0,developmentally dynamic (strengthened),non-specific,0.0,0,0,1
621,585.0,CEPV,ALM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,variable,non-specific,0.0,0,1,0
622,586.0,CEPV,AVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
624,588.0,CEPV,PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
625,589.0,CEPV,RMF,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,non-specific,0.0,0,1,0
627,591.0,CEPV,AVA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,1,0,0
628,592.0,CEPV,AWC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,1,0,0
629,593.0,CEPV,RIH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,1,0,0
637,599.0,IL1,IL1,4.0,15.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,6.0,9.0,4.111111111111111,2.188,variable,hermaphrodite-specific,2.188,0,0,1
638,600.0,IL1,PVR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,3.25,1.403,developmentally dynamic (strengthened),non-specific,1.403,0,1,0
639,600.0,IL1,PVR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,3.25,1.403,variable,non-specific,1.403,0,1,0
640,601.0,IL1,RIP,70.0,68.0,99.0,7.0,15.0,12.0,13.0,12.0,10.0,12.0,12.0,11.0,30.0,-1.88,stable,non-specific,1.88,0,0,1
641,601.0,IL1,RIP,70.0,68.0,99.0,7.0,15.0,12.0,13.0,12.0,10.0,12.0,12.0,11.0,30.0,-1.88,variable,non-specific,1.88,0,0,1
642,602.0,IL1,RMD,18.0,24.0,17.0,0.0,2.0,4.0,4.0,4.0,5.0,13.0,10.0,10.0,10.1,-1.248,stable,non-specific,1.248,0,0,1
643,603.0,IL1,RMDD,129.0,124.0,157.0,8.0,12.0,15.0,11.0,20.0,19.0,33.0,24.0,11.0,50.18181818181818,0.0,variable,non-specific,0.0,0,0,1
644,603.0,IL1,RMDD,129.0,124.0,157.0,8.0,12.0,15.0,11.0,20.0,19.0,33.0,24.0,11.0,50.18181818181818,0.0,stable,non-specific,0.0,0,0,1
645,604.0,IL1,RMDV,83.0,95.0,86.0,9.0,14.0,13.0,8.0,15.0,21.0,34.0,29.0,11.0,37.0,0.0,stable,non-specific,0.0,0,0,1
646,604.0,IL1,RMDV,83.0,95.0,86.0,9.0,14.0,13.0,8.0,15.0,21.0,34.0,29.0,11.0,37.0,0.0,variable,non-specific,0.0,0,0,1
647,605.0,IL1,RME,9.0,10.0,1.0,10.0,12.0,13.0,5.0,4.0,7.0,8.0,10.0,11.0,8.090909090909092,1.933,stable,non-specific,1.933,0,0,1
648,605.0,IL1,RME,9.0,10.0,1.0,10.0,12.0,13.0,5.0,4.0,7.0,8.0,10.0,11.0,8.090909090909092,1.933,variable,non-specific,1.933,0,0,1
649,606.0,IL1,RMG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.408,variable,non-specific,0.408,0,1,0
650,607.0,IL1,RMH,4.0,4.0,16.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,7.0,4.857142857142857,-1.315,post-embryonic brain integration,non-specific,1.315,0,0,1
651,608.0,IL1,URA,4.0,30.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,9.0,5.111111111111111,2.984,variable,hermaphrodite-specific,2.984,0,1,0
652,609.0,IL1,OLL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.333333333333333,1.633,variable,non-specific,1.633,0,1,0
653,610.0,IL1,GLR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.3333333333333333,0.0,variable,non-specific,0.0,0,1,0
654,611.0,IL1,ADE,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.225,0,non-specific,1.225,0,1,0
655,612.0,IL1,AVE,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,5.666666666666667,2.254,developmentally dynamic (strengthened),hermaphrodite-specific,2.254,0,1,0
656,613.0,IL1,AVL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.408,0,non-specific,0.408,0,1,0
657,614.0,IL1,IL2,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6666666666666665,1.718,0,non-specific,1.718,0,0,1
658,615.0,IL1,OLQ,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.122,0,non-specific,1.122,0,0,1
659,616.0,IL1,URB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.408,0,non-specific,0.408,0,1,0
660,617.0,IL1,URX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.408,0,non-specific,0.408,0,1,0
661,618.0,IL1,URY,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,1.683,0,non-specific,1.683,0,1,0
662,619.0,IL1,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
663,620.0,IL1,RMF,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.333333333333333,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
664,621.0,IL1,CEPV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
666,623.0,IL1,AIB,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.225,0,non-specific,1.225,1,0,0
667,624.0,IL1,RIA,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.225,0,non-specific,1.225,1,0,0
668,625.0,IL1,RIB,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,-2.067,0,male-specific,2.067,1,0,0
669,626.0,IL1,RIG,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.225,0,non-specific,1.225,1,0,0
670,627.0,IL1,SMD,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.816,0,non-specific,0.816,1,0,0
671,628.0,IL2,ADE,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,5.0,5.0,2.067,developmentally dynamic (strengthened),hermaphrodite-specific,2.067,0,1,0
673,630.0,IL2,GLR,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,5.0,3.0,8.0,2.125,0.0,variable,non-specific,0.0,0,1,0
674,631.0,IL2,IL1,32.0,109.0,33.0,0.0,0.0,2.0,3.0,5.0,13.0,27.0,29.0,9.0,28.11111111111111,3.84,developmentally dynamic (strengthened),hermaphrodite-specific,3.84,0,0,1
675,631.0,IL2,IL1,32.0,109.0,33.0,0.0,0.0,2.0,3.0,5.0,13.0,27.0,29.0,9.0,28.11111111111111,3.84,variable,hermaphrodite-specific,3.84,0,0,1
676,632.0,IL2,OLL,6.0,5.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,9.0,2.6666666666666665,0.842,variable,non-specific,0.842,0,0,1
677,633.0,IL2,OLQ,28.0,94.0,76.0,4.0,10.0,14.0,11.0,10.0,21.0,39.0,41.0,11.0,31.63636363636364,0.499,developmentally dynamic (strengthened),non-specific,0.499,0,0,1
678,633.0,IL2,OLQ,28.0,94.0,76.0,4.0,10.0,14.0,11.0,10.0,21.0,39.0,41.0,11.0,31.63636363636364,0.499,stable,non-specific,0.499,0,0,1
679,634.0,IL2,RIA,4.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,7.0,8.0,4.0,0.227,developmentally dynamic (strengthened),non-specific,0.227,0,0,1
680,635.0,IL2,RIC,0.0,4.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,6.0,5.833333333333333,-1.875,variable,non-specific,1.875,0,0,1
681,636.0,IL2,RIH,27.0,56.0,68.0,6.0,9.0,13.0,9.0,13.0,19.0,26.0,31.0,11.0,25.181818181818183,-0.952,variable,non-specific,0.952,0,0,1
682,636.0,IL2,RIH,27.0,56.0,68.0,6.0,9.0,13.0,9.0,13.0,19.0,26.0,31.0,11.0,25.181818181818183,-0.952,stable,non-specific,0.952,0,0,1
683,637.0,IL2,RIP,45.0,150.0,88.0,9.0,17.0,20.0,19.0,29.0,39.0,56.0,70.0,11.0,49.27272727272727,2.47,stable,hermaphrodite-specific,2.47,0,0,1
684,637.0,IL2,RIP,45.0,150.0,88.0,9.0,17.0,20.0,19.0,29.0,39.0,56.0,70.0,11.0,49.27272727272727,2.47,variable,hermaphrodite-specific,2.47,0,0,1
685,638.0,IL2,RMD,27.0,6.0,10.0,0.0,0.0,1.0,3.0,5.0,5.0,3.0,6.0,9.0,7.333333333333333,-0.845,variable,non-specific,0.845,0,0,1
686,639.0,IL2,RME,63.0,130.0,85.0,14.0,23.0,28.0,31.0,34.0,37.0,58.0,64.0,11.0,51.54545454545455,1.865,stable,non-specific,1.865,0,0,1
687,639.0,IL2,RME,63.0,130.0,85.0,14.0,23.0,28.0,31.0,34.0,37.0,58.0,64.0,11.0,51.54545454545455,1.865,variable,non-specific,1.865,0,0,1
688,640.0,IL2,URA,26.0,41.0,43.0,0.0,8.0,5.0,6.0,13.0,17.0,18.0,32.0,10.0,20.9,-0.41,stable,non-specific,0.41,0,0,1
689,640.0,IL2,URA,26.0,41.0,43.0,0.0,8.0,5.0,6.0,13.0,17.0,18.0,32.0,10.0,20.9,-0.41,variable,non-specific,0.41,0,0,1
690,641.0,IL2,URX,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,6.0,3.1666666666666665,1.403,variable,non-specific,1.403,0,1,0
691,642.0,IL2,BAG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.3333333333333333,0.408,variable,non-specific,0.408,0,1,0
692,643.0,IL2,CEPV,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.75,0.0,variable,non-specific,0.0,0,0,1
693,644.0,IL2,IL2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,1.225,variable,non-specific,1.225,0,1,0
694,645.0,IL2,RMH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,1.4,0.408,post-embryonic brain integration,non-specific,0.408,0,1,0
696,647.0,IL2,SIBD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
697,648.0,IL2,CEPD,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.3333333333333333,0.0,variable,non-specific,0.0,0,1,0
698,649.0,IL2,ADL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.408,variable,non-specific,0.408,0,1,0
699,650.0,IL2,AUA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.816,0,non-specific,0.816,0,1,0
700,651.0,IL2,AVA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.408,0,non-specific,0.408,0,1,0
701,652.0,IL2,AVB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.816,0,non-specific,0.816,0,1,0
702,653.0,IL2,AVE,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.633,variable,non-specific,1.633,0,1,0
703,654.0,IL2,DVC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.408,0,non-specific,0.408,0,1,0
704,655.0,IL2,RIB,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.25,-2.188,variable,male-specific,2.188,0,0,1
705,656.0,IL2,RMG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.408,0,non-specific,0.408,0,1,0
706,657.0,IL2,SIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.408,0,non-specific,0.408,0,1,0
707,658.0,IL2,URB,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,-2.626,variable,male-specific,2.626,0,0,1
708,659.0,IL2,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
709,660.0,IL2,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,variable,non-specific,0.0,0,1,0
710,661.0,IL2,RMDV,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.333333333333333,0.0,variable,non-specific,0.0,0,1,0
711,662.0,IL2,SMB,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,-1.683,variable,non-specific,1.683,0,0,1
712,663.0,IL2,URY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.3333333333333333,0.0,variable,non-specific,0.0,0,0,1
713,664.0,IL2,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
714,665.0,IL2,ASI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
715,666.0,IL2,AWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,variable,non-specific,0.0,0,1,0
716,667.0,IL2,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
718,669.0,OLL,AVE,107.0,92.0,66.0,8.0,20.0,26.0,24.0,39.0,40.0,56.0,64.0,11.0,49.27272727272727,1.418,stable,non-specific,1.418,0,0,1
719,670.0,OLL,CEPD,9.0,12.0,11.0,2.0,3.0,1.0,7.0,7.0,4.0,19.0,19.0,11.0,8.545454545454545,0.0,stable,non-specific,0.0,0,0,1
720,671.0,OLL,CEPV,8.0,30.0,8.0,2.0,4.0,2.0,10.0,10.0,11.0,13.0,15.0,11.0,10.272727272727272,0.0,stable,non-specific,0.0,0,0,1
721,672.0,OLL,IL1,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10.0,6.0,7.5,-0.575,developmentally dynamic (strengthened),non-specific,0.575,0,0,1
722,672.0,OLL,IL1,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10.0,6.0,7.5,-0.575,variable,non-specific,0.575,0,0,1
723,673.0,OLL,OLQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.707,variable,non-specific,0.707,0,1,0
724,674.0,OLL,RIB,62.0,45.0,43.0,6.0,8.0,16.0,12.0,22.0,23.0,24.0,27.0,11.0,26.181818181818183,1.01,stable,non-specific,1.01,0,0,1
725,674.0,OLL,RIB,62.0,45.0,43.0,6.0,8.0,16.0,12.0,22.0,23.0,24.0,27.0,11.0,26.181818181818183,1.01,variable,non-specific,1.01,0,0,1
726,675.0,OLL,RIS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,0.972,variable,non-specific,0.972,0,1,0
727,676.0,OLL,RMD,16.0,12.0,27.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,8.0,9.0,8.222222222222221,-0.287,variable,non-specific,0.287,0,0,1
728,676.0,OLL,RMD,16.0,12.0,27.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,8.0,9.0,8.222222222222221,-0.287,developmentally dynamic (strengthened),non-specific,0.287,0,0,1
729,677.0,OLL,RMDD,26.0,48.0,36.0,0.0,0.0,3.0,6.0,13.0,13.0,22.0,26.0,9.0,21.444444444444443,0.0,developmentally dynamic (strengthened),non-specific,0.0,0,0,1
730,678.0,OLL,RMDV,11.0,9.0,10.0,0.0,2.0,5.0,6.0,15.0,9.0,22.0,33.0,10.0,12.2,0.0,stable,non-specific,0.0,0,0,1
731,678.0,OLL,RMDV,11.0,9.0,10.0,0.0,2.0,5.0,6.0,15.0,9.0,22.0,33.0,10.0,12.2,0.0,variable,non-specific,0.0,0,0,1
732,679.0,OLL,RME,8.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,3.0,7.0,5.714285714285714,1.431,variable,non-specific,1.431,0,0,1
733,679.0,OLL,RME,8.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,3.0,7.0,5.714285714285714,1.431,developmentally dynamic (strengthened),non-specific,1.431,0,0,1
734,680.0,OLL,SMD,39.0,46.0,59.0,8.0,14.0,15.0,16.0,16.0,20.0,28.0,28.0,11.0,26.272727272727277,-1.541,stable,non-specific,1.541,0,0,1
735,681.0,OLL,URY,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.5,1.116,variable,non-specific,1.116,0,1,0
736,682.0,OLL,RMG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,variable,non-specific,0.0,0,1,0
737,683.0,OLL,ADE,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.733,variable,non-specific,1.733,0,1,0
738,684.0,OLL,IL2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.3333333333333333,0.707,variable,non-specific,0.707,0,1,0
739,685.0,OLL,OLL,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.5,1.506,variable,non-specific,1.506,0,1,0
740,686.0,OLL,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
742,688.0,OLL,RIG,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.972,0,non-specific,0.972,1,0,0
744,690.0,PVR,AVB,18.0,0.0,13.0,3.0,3.0,4.0,8.0,13.0,1.0,20.0,19.0,10.0,10.2,2.163,stable,hermaphrodite-specific,2.163,0,0,1
745,691.0,PVR,AVJ,8.0,0.0,0.0,2.0,1.0,3.0,7.0,5.0,2.0,7.0,12.0,9.0,5.222222222222222,2.23,stable,hermaphrodite-specific,2.23,0,1,0
746,692.0,PVR,BDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
747,693.0,PVR,CEPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
748,694.0,PVR,IL1,20.0,0.0,0.0,1.0,1.0,1.0,5.0,7.0,1.0,9.0,8.0,9.0,5.888888888888889,4.126,variable,hermaphrodite-specific,4.126,0,1,0
749,695.0,PVR,RIP,23.0,0.0,14.0,2.0,1.0,2.0,5.0,14.0,1.0,19.0,15.0,10.0,9.6,2.064,stable,hermaphrodite-specific,2.064,0,0,1
750,696.0,PVR,CEPV,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,variable,non-specific,0.0,0,1,0
751,697.0,PVR,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
752,698.0,PVR,SIBV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
753,699.0,PVR,URA,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.6666666666666667,1.036,variable,non-specific,1.036,0,1,0
754,700.0,PVR,URY,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,variable,non-specific,0.0,0,1,0
755,701.0,PVR,AVD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
756,702.0,PVR,ADA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.687,0,non-specific,0.687,0,1,0
757,703.0,PVR,ALM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.92,0,non-specific,0.92,0,1,0
758,704.0,PVR,AVH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
